"age","workclass","education","marital_status","occupation","relationship","race","sex","capital_gain","capital_loss","hours_per_week","native_country","income"
23,"Private","Bachelors","Never_married","Other_service","Own_child","Black","Female",0,0,30,"United_States","Small"
41,"State_gov","HS_grad","Divorced","Exec_managerial","Unmarried","White","Female",0,0,45,"United_States","Small"
40,"Private","HS_grad","Married_civ_spouse","Craft_repair","Wife","White","Female",7298,0,40,"United_States","Large"
55,"Self_emp_not_inc","Bachelors","Married_civ_spouse","Exec_managerial","Husband","White","Male",0,0,40,"United_States","Large"
17,"Private","10th","Never_married","Other_service","Own_child","White","Female",0,1602,12,"United_States","Small"
34,"Self_emp_not_inc","Some_college","Never_married","Craft_repair","Not_in_family","White","Male",0,1504,60,"United_States","Small"
24,"Private","Bachelors","Never_married","Adm_clerical","Own_child","White","Female",0,0,40,"United_States","Small"
30,"Private","Prof_school","Married_civ_spouse","Prof_specialty","Wife","White","Female",0,0,45,"United_States","Large"
29,"Private","Masters","Never_married","Exec_managerial","Not_in_family","Asian_Pac_Islander","Male",0,0,60,"United_States","Small"
52,"Private","Bachelors","Married_civ_spouse","Exec_managerial","Husband","White","Male",0,0,40,"United_States","Large"
57,"Federal_gov","Some_college","Married_civ_spouse","Exec_managerial","Husband","White","Male",0,0,40,"United_States","Large"
38,"Private","Bachelors","Never_married","Tech_support","Not_in_family","White","Female",0,0,45,"United_States","Small"
43,"Private","Masters","Divorced","Exec_managerial","Not_in_family","White","Female",0,0,50,"United_States","Large"
61,"Private","Some_college","Widowed","Adm_clerical","Other_relative","White","Female",0,0,40,"United_States","Small"
38,"Private","Bachelors","Married_civ_spouse","Exec_managerial","Husband","White","Male",15024,0,65,"United_States","Large"
51,"Private","HS_grad","Married_civ_spouse","Machine_op_inspct","Husband","Black","Male",0,0,40,"United_States","Large"
40,"Private","Bachelors","Married_civ_spouse","Adm_clerical","Husband","White","Male",0,0,40,"Mexico","Small"
41,"Local_gov","Some_college","Married_civ_spouse","Adm_clerical","Husband","White","Male",0,0,40,"United_States","Large"
19,"Private","Some_college","Never_married","Other_service","Own_child","White","Female",0,0,20,"United_States","Small"
28,"Private","7th_8th","Married_civ_spouse","Farming_fishing","Husband","White","Male",0,0,40,"Mexico","Small"
59,"Private","Some_college","Married_civ_spouse","Sales","Husband","White","Male",0,0,40,"United_States","Small"
32,"State_gov","Bachelors","Never_married","Prof_specialty","Own_child","White","Female",0,0,40,"United_States","Small"
31,"Private","HS_grad","Married_civ_spouse","Exec_managerial","Husband","White","Male",0,0,40,"United_States","Large"
30,"Private","Assoc_acdm","Never_married","Machine_op_inspct","Not_in_family","White","Male",0,0,48,"United_States","Small"
54,"Self_emp_not_inc","Some_college","Married_civ_spouse","Sales","Husband","White","Male",0,0,40,"United_States","Small"
33,"Private","Assoc_voc","Separated","Craft_repair","Not_in_family","White","Male",0,2444,42,"United_States","Large"
20,"Private","Some_college","Never_married","Adm_clerical","Own_child","White","Female",0,0,10,"United_States","Small"
32,"Self_emp_not_inc","HS_grad","Married_civ_spouse","Transport_moving","Husband","White","Male",0,0,48,"United_States","Small"
35,"Private","HS_grad","Married_civ_spouse","Transport_moving","Wife","Black","Female",0,0,40,"United_States","Small"
27,"Private","11th","Never_married","Craft_repair","Not_in_family","White","Male",0,0,45,"United_States","Small"
40,"Private","Bachelors","Married_civ_spouse","Prof_specialty","Husband","White","Male",0,0,46,"United_States","Large"
34,"Private","Assoc_voc","Married_civ_spouse","Sales","Husband","White","Male",0,0,40,"United_States","Small"
34,"Local_gov","Assoc_acdm","Married_civ_spouse","Prof_specialty","Husband","White","Male",0,0,40,"United_States","Large"
38,"Private","Some_college","Never_married","Craft_repair","Own_child","White","Female",0,0,25,"United_States","Small"
28,"Private","HS_grad","Married_civ_spouse","Other_service","Husband","Other","Male",0,0,40,"United_States","Small"
65,"Private","Some_college","Married_civ_spouse","Handlers_cleaners","Husband","White","Male",0,0,27,"United_States","Small"
61,"Private","Some_college","Never_married","Tech_support","Own_child","White","Male",0,0,16,"United_States","Small"
18,"Private","11th","Never_married","Sales","Own_child","White","Female",0,0,25,"United_States","Small"
35,"Self_emp_inc","Bachelors","Married_civ_spouse","Sales","Own_child","White","Male",5178,0,50,"United_States","Large"
45,"Private","Bachelors","Divorced","Exec_managerial","Unmarried","White","Female",0,0,40,"United_States","Small"
25,"Private","Some_college","Married_civ_spouse","Exec_managerial","Husband","White","Male",0,0,50,"United_States","Small"
48,"Private","Prof_school","Divorced","Sales","Not_in_family","White","Male",0,0,13,"United_States","Small"
19,"Private","Some_college","Never_married","Adm_clerical","Not_in_family","White","Female",0,0,40,"United_States","Small"
43,"Private","Bachelors","Never_married","Exec_managerial","Not_in_family","Black","Female",0,0,50,"United_States","Large"
54,"Private","Bachelors","Married_civ_spouse","Craft_repair","Husband","White","Male",0,0,45,"United_States","Large"
47,"Self_emp_not_inc","Bachelors","Divorced","Sales","Not_in_family","White","Male",0,0,50,"United_States","Small"
25,"Private","Assoc_voc","Never_married","Adm_clerical","Not_in_family","White","Female",4865,0,40,"United_States","Small"
30,"Private","Assoc_acdm","Married_civ_spouse","Craft_repair","Husband","White","Male",0,0,40,"United_States","Small"
35,"Private","HS_grad","Divorced","Handlers_cleaners","Unmarried","White","Female",0,0,40,"United_States","Small"
26,"Private","Some_college","Married_civ_spouse","Sales","Husband","White","Male",0,0,18,"United_States","Small"
61,"Private","HS_grad","Married_civ_spouse","Sales","Husband","White","Male",0,0,40,"United_States","Small"
54,"Private","HS_grad","Divorced","Other_service","Unmarried","White","Male",0,0,32,"United_States","Small"
50,"Private","12th","Married_civ_spouse","Sales","Husband","Asian_Pac_Islander","Male",0,0,40,"Cambodia","Large"
32,"Private","9th","Separated","Machine_op_inspct","Unmarried","White","Female",0,0,40,"Columbia","Small"
34,"Private","HS_grad","Divorced","Machine_op_inspct","Not_in_family","White","Female",0,0,25,"United_States","Small"
36,"Private","HS_grad","Never_married","Other_service","Not_in_family","White","Male",0,0,40,"United_States","Small"
50,"Private","Some_college","Married_civ_spouse","Craft_repair","Husband","White","Male",0,0,40,"United_States","Large"
28,"Private","11th","Married_civ_spouse","Farming_fishing","Husband","White","Male",0,0,40,"United_States","Small"
22,"Private","HS_grad","Never_married","Other_service","Own_child","White","Female",0,0,19,"United_States","Small"
58,"Private","11th","Married_civ_spouse","Other_service","Husband","White","Male",0,0,20,"United_States","Small"
27,"Private","5th_6th","Never_married","Other_service","Not_in_family","White","Male",0,0,75,"Mexico","Small"
62,"Private","Bachelors","Married_civ_spouse","Tech_support","Husband","White","Male",0,0,38,"United_States","Small"
36,"Self_emp_inc","Bachelors","Never_married","Tech_support","Not_in_family","White","Male",27828,0,55,"United_States","Large"
21,"Local_gov","Some_college","Never_married","Adm_clerical","Not_in_family","White","Female",594,0,4,"United_States","Small"
41,"Private","Masters","Married_civ_spouse","Prof_specialty","Wife","White","Female",0,0,45,"England","Small"
28,"Private","Some_college","Married_civ_spouse","Machine_op_inspct","Husband","White","Male",0,0,45,"United_States","Small"
33,"Private","Bachelors","Married_civ_spouse","Handlers_cleaners","Husband","White","Male",0,0,40,"United_States","Small"
54,"Private","Bachelors","Married_civ_spouse","Exec_managerial","Husband","White","Male",0,0,45,"United_States","Large"
19,"Private","Some_college","Never_married","Sales","Own_child","Amer_Indian_Eskimo","Female",0,1721,25,"United_States","Small"
76,"Self_emp_not_inc","7th_8th","Never_married","Farming_fishing","Not_in_family","White","Male",0,0,30,"United_States","Small"
34,"Private","Bachelors","Married_civ_spouse","Exec_managerial","Husband","White","Male",0,0,50,"United_States","Large"
40,"Private","Bachelors","Never_married","Adm_clerical","Not_in_family","White","Female",0,0,40,"United_States","Small"
22,"Private","11th","Never_married","Sales","Unmarried","White","Female",0,0,30,"United_States","Small"
17,"Private","11th","Never_married","Handlers_cleaners","Own_child","White","Male",0,0,15,"United_States","Small"
55,"Private","Some_college","Divorced","Other_service","Not_in_family","White","Female",0,0,20,"United_States","Small"
51,"Local_gov","Some_college","Married_civ_spouse","Adm_clerical","Wife","White","Female",0,0,40,"United_States","Small"
26,"Private","5th_6th","Married_civ_spouse","Handlers_cleaners","Husband","Other","Male",0,0,40,"Mexico","Small"
44,"Private","Bachelors","Never_married","Other_service","Not_in_family","White","Male",0,0,48,"United_States","Small"
54,"Private","HS_grad","Married_civ_spouse","Exec_managerial","Husband","White","Male",0,0,40,"United_States","Large"
34,"Self_emp_not_inc","Assoc_acdm","Never_married","Craft_repair","Not_in_family","White","Male",0,0,40,"United_States","Small"
42,"Private","HS_grad","Divorced","Adm_clerical","Unmarried","White","Male",0,0,40,"United_States","Small"
26,"Private","HS_grad","Never_married","Craft_repair","Not_in_family","White","Male",0,0,70,"United_States","Small"
39,"Private","5th_6th","Married_civ_spouse","Other_service","Husband","Asian_Pac_Islander","Male",0,0,40,"Philippines","Small"
34,"Private","Bachelors","Never_married","Other_service","Not_in_family","White","Male",0,0,40,"El_Salvador","Small"
59,"Private","HS_grad","Divorced","Craft_repair","Not_in_family","White","Male",0,0,40,"United_States","Small"
20,"Private","HS_grad","Never_married","Other_service","Own_child","White","Male",0,0,50,"United_States","Small"
34,"Private","Some_college","Married_civ_spouse","Machine_op_inspct","Husband","White","Male",0,0,45,"United_States","Large"
51,"Private","HS_grad","Married_civ_spouse","Craft_repair","Husband","White","Male",0,0,20,"United_States","Small"
34,"Private","Some_college","Married_civ_spouse","Handlers_cleaners","Husband","White","Male",0,0,40,"United_States","Large"
47,"Private","Bachelors","Separated","Prof_specialty","Unmarried","White","Female",0,0,50,"United_States","Small"
30,"Self_emp_not_inc","Assoc_voc","Divorced","Craft_repair","Not_in_family","White","Male",0,0,49,"United_States","Small"
38,"Private","HS_grad","Separated","Sales","Not_in_family","White","Male",0,0,60,"United_States","Small"
45,"Private","Bachelors","Married_civ_spouse","Prof_specialty","Wife","Asian_Pac_Islander","Female",5178,0,40,"Philippines","Large"
23,"Private","Some_college","Never_married","Exec_managerial","Not_in_family","White","Female",0,0,35,"United_States","Small"
34,"Private","Some_college","Married_civ_spouse","Craft_repair","Husband","White","Male",0,0,48,"United_States","Large"
22,"Private","12th","Never_married","Handlers_cleaners","Not_in_family","White","Male",0,0,40,"United_States","Small"
31,"Private","HS_grad","Never_married","Craft_repair","Other_relative","White","Male",0,0,40,"United_States","Small"
50,"Private","HS_grad","Married_civ_spouse","Craft_repair","Husband","White","Male",0,0,40,"United_States","Small"
19,"Private","1st_4th","Never_married","Handlers_cleaners","Other_relative","White","Male",0,0,52,"Mexico","Small"
28,"Private","Bachelors","Married_civ_spouse","Sales","Wife","Black","Female",15024,0,45,"United_States","Large"
23,"Private","HS_grad","Never_married","Adm_clerical","Not_in_family","White","Female",0,0,50,"United_States","Small"
35,"Private","HS_grad","Married_civ_spouse","Handlers_cleaners","Husband","White","Male",0,0,40,"United_States","Small"
28,"Private","HS_grad","Married_civ_spouse","Machine_op_inspct","Husband","Black","Male",0,0,40,"United_States","Small"
27,"Private","Some_college","Never_married","Adm_clerical","Own_child","White","Male",0,0,30,"United_States","Small"
46,"Self_emp_inc","Bachelors","Married_civ_spouse","Sales","Husband","White","Male",0,0,55,"United_States","Small"
27,"Private","HS_grad","Divorced","Handlers_cleaners","Not_in_family","White","Male",0,0,40,"United_States","Small"
25,"Private","10th","Married_civ_spouse","Other_service","Wife","White","Female",0,0,40,"United_States","Small"
34,"Self_emp_inc","Some_college","Married_civ_spouse","Craft_repair","Husband","White","Male",0,0,70,"United_States","Small"
33,"Private","HS_grad","Never_married","Machine_op_inspct","Unmarried","White","Male",0,0,40,"United_States","Small"
36,"Private","Some_college","Never_married","Craft_repair","Not_in_family","White","Female",0,0,40,"United_States","Small"
30,"Private","7th_8th","Married_civ_spouse","Craft_repair","Husband","White","Male",0,0,48,"United_States","Small"
23,"Private","Some_college","Married_civ_spouse","Sales","Wife","White","Female",0,0,47,"United_States","Small"
36,"Private","5th_6th","Married_spouse_absent","Craft_repair","Other_relative","White","Male",0,0,32,"Mexico","Small"
29,"Private","Bachelors","Never_married","Prof_specialty","Not_in_family","White","Female",0,0,45,"United_States","Small"
50,"Self_emp_not_inc","Some_college","Married_civ_spouse","Farming_fishing","Husband","White","Male",7688,0,40,"United_States","Large"
19,"Private","12th","Never_married","Handlers_cleaners","Not_in_family","White","Male",0,0,40,"United_States","Small"
52,"Federal_gov","HS_grad","Married_civ_spouse","Machine_op_inspct","Husband","White","Male",0,0,40,"United_States","Large"
20,"Private","HS_grad","Married_civ_spouse","Craft_repair","Husband","White","Male",0,0,40,"United_States","Small"
22,"Private","Assoc_voc","Never_married","Adm_clerical","Not_in_family","White","Female",0,0,40,"United_States","Small"
34,"Private","Some_college","Married_civ_spouse","Sales","Husband","White","Male",0,0,55,"United_States","Large"
60,"Private","Some_college","Married_civ_spouse","Craft_repair","Husband","White","Male",0,0,40,"United_States","Small"
